tweet_time,tweet_id,username,tweet_text,source,favourite,retweet
2020-05-02 10:12:35,1256421299464724480,indyulita,"JUAL RUGI  CETAPHIL GENTLE SKIN CLEANSER 125ML  HARGA  SATUAN : 65.000 1 BOX ISI 12 : 60.000    ED 05.2021 Bisa Tokopedia, Shopee, Bukalapak   PM me for details https://t.co/HSBix4pNRm",Twitter Web App,1,1
2020-05-02 10:10:07,1256420679844597770,FAT_HANDRI,@ganghwacho23 Mbak bisa pake sopee atau tokped atau bukalapak ga?,Twitter Web App,0,0
2020-05-02 10:09:02,1256420405226553344,rusmanno,"Bella, kenapa voucher ini habis terus. Saya tunggu tiap jam 10 selau ga dapat .. Parah nih @BukaBantuan @bukalapak prank terrrooos https://t.co/CpFmjP2x3M",Twitter for Android,1,1
2020-05-02 10:08:12,1256420194089447424,radenzal10,@Franzkidz @bukalapak @jokowi @achmadzaky @Madri50962357 Fangay bukalapak buta semua awkwkwk https://t.co/mS79hP38ha,Twitter for Android,1,0
2020-05-02 10:05:26,1256419498086633473,indyulita,"JUAL RUGI  CETAPHIL GENTLE SKIN CLEANSER 125ML  ED 05.2021 Bisa Tokopedia, Shopee, Bukalapak   PM me for details https://t.co/SnsKrlnU4E",Twitter Web App,4,1
2020-05-02 10:03:35,1256419032556662785,mimif_01,Jual followers  - Instagram  - Twitter - Bukalapak - Tokopedia - Shopee Wa 0816.220.553 #likes4likes #photooftheday #love,twittbot.net,0,0
2020-05-02 10:03:34,1256419031663296513,mimif_02,Jual followers - Instagram - Twitter - Bukalapak - Tokopedia - Shopee Wa 0816.220.553 12,twittbot.net,0,0
2020-05-02 10:03:31,1256419017662713857,mimif_04,Jual followers - Instagram - Twitter - Bukalapak - Tokopedia - Shopee Wa 0816.220.553 #followers #twitter 12,twittbot.net,0,0
2020-05-02 10:03:31,1256419015309660160,mimif_05,Jual followers - Instagram - Twitter - Bukalapak - Tokopedia - Shopee Wa 0816.220.553 #followers #like #lfl #indonesia 12,twittbot.net,0,0
2020-05-02 10:00:07,1256418160200171520,trb_bike,GRIP TIOGA PULP https://t.co/2SlGRYxlwj,Bukalapak,0,0
2020-05-02 09:59:42,1256418055946514432,Moch_Irfan_H_M,@rizkfiana Bukalapak a,Twitter for Android,0,0
2020-05-02 09:58:55,1256417860370550784,WillyHSN,"Last stock ya guys  READY FOR ORDER, MISB AND NEW All Ready Stock lainnya Details and Price Check Market Place or PM Search👇👇👇 - Tokopedia : HSN OL Shop - Shopee : hsnolshop - Bukalapak : HSN  Untuk PRE ORDER… https://t.co/uMBo3Ibowa",Instagram,0,0
2020-05-02 09:57:20,1256417461240389633,rina3728372,@merysucita @Franzkidz @bukalapak @jokowi @achmadzaky @Madri50962357 Dari hadiah yang seharusnya Rp10 juta? Udah tipu-tipu lah. Masa dikasih 1% doang,Twitter for Android,2,0
2020-05-02 09:56:10,1256417169316777989,arydharmayanti,"@mbahndi Ijin gabung, dok. Yuk #bacadirumah buat yang butuh buku spiritual untuk menemani #dirumahaja, bisa cek toko buku kita ya, bisa shopee, lazada, tokopedia, bukalapak. Silahkan, semua. Terima kasih 🙏  https://t.co/3QsvT03AXU https://t.co/IIdS3k36Vw",Twitter for Android,2,1
2020-05-02 09:56:06,1256417150706659329,Hajhuf_23,"Close yah, congrata DM nomernya mau saldo Gopay/Pulsa. Masing masing 20K  @Ariyamaha1  @uvalnau   Pemenang GA @.bukalapak UMKMBanget OneDayOneOrder",Twitter for Android,7,3
2020-05-02 09:55:22,1256416965947650049,despelwijk,we are available at bukapalak https://t.co/PsfHqPqHhj,twittbot.net,0,0
2020-05-02 09:55:03,1256416888394903552,pasarlokalcom,Lampu Tembak Motor ATV Transformer Pr... https://t.co/YwbHkq0Lo0,Bukalapak,0,0
2020-05-02 09:53:22,1256416461477892098,haveranns,serem ye botnya bukalapak wkwk https://t.co/njhNgwGYRE,Twitter for Android,1,0
2020-05-02 09:53:20,1256416453881851904,distronocan,"Netijen, please do your magic. Bantu jualan gue di Bukalapak yuk, belinya di sini: https://t.co/WxDzRkO0gh https://t.co/DgDRbqLCPp",Twitter for Android,0,0
2020-05-02 09:53:09,1256416409229262848,distronocan,"Netijen, please do your magic. Bantu jualan gue di Bukalapak yuk, belinya di sini: https://t.co/UDDUHdeIEf https://t.co/KSd0MPlfcl",Twitter for Android,0,0
2020-05-02 09:53:03,1256416383060992000,distronocan,"Netijen, please do your magic. Bantu jualan gue di Bukalapak yuk, belinya di sini: https://t.co/xHwgJQTZmI https://t.co/cL0pO6UViB",Twitter for Android,0,0
2020-05-02 09:52:47,1256416315503308800,Hanaadulsett,@WahyuHistory11 @Imamducks @bukalapak @Luarsekolah Mas tanya soal apa?,Twitter for Android,0,0
2020-05-02 09:52:24,1256416219214671872,distronocan,"Netijen, please do your magic. Bantu jualan gue di Bukalapak yuk, belinya di sini: https://t.co/GloaJZdu0w https://t.co/9of3Xj0xth",Twitter for Android,0,0
2020-05-02 09:52:10,1256416161006149632,pasarlokalcom,Lampu LED Strip RGB 10M Controller IR... https://t.co/vlcq74vuZk,Bukalapak,0,0
2020-05-02 09:50:45,1256415805174165505,arydharmayanti,"@mbahndi Ijin gabung, dok. Biar gak gabut di rumah, main lego aja yuk. Harga mulai 10k aja. Langsung ke link yaa. Bisa tokopedia dan bukalapak. Terima kasih 🙏 #legosuperhero https://t.co/PZxquwuis4 https://t.co/nZYqrvZ0IG",Twitter for Android,2,2
2020-05-02 09:48:50,1256415319972737025,edo__________,Ckckck yg reply buzzernya bukalapak smua https://t.co/5E5cVQPwh5,Twitter for iPhone,1,0
2020-05-02 09:46:30,1256414735362211846,pasarlokalcom,Klakson Sepeda Large Bicycle Horn Sound  https://t.co/kUoQDpP0Hi,Bukalapak,0,0
2020-05-02 09:42:18,1256413675906191362,kewien_nugroho,@na_dirs @bukalapak Mukena model stelan atau tidak terusan ya. https://t.co/TeiqK1DszC,Twitter Web App,0,1
2020-05-02 09:41:59,1256413598777143298,pasarlokalcom,Cover Aluminium Pedal Gas Mobil XB-37... https://t.co/TTVx7YDd2x,Bukalapak,0,0
2020-05-02 09:41:21,1256413439049625603,kewien_nugroho,@na_dirs @bukalapak Bahan nya adem &amp; halus. Monggo https://t.co/V2dojFl2bo,Twitter Web App,0,1
2020-05-02 09:39:47,1256413043816161281,kewien_nugroho,@na_dirs Izin gus yai menjual mukena batik berbahan santung Rayan insyaallah amanah. Terimakasih..🙏🙏  Mukena Batik Santung Rayan via @bukalapak https://t.co/d81rICxy5F,Twitter Web App,4,3
2020-05-02 09:37:43,1256412524456497153,pasarlokalcom,Alat Reparasi Servis Jam Tangan Set 1... https://t.co/l8YwE1epsW,Bukalapak,0,0
2020-05-02 09:33:00,1256411339049877505,Idolastriping,Striping Jupiter MX CW 2012 Transaksi Via Bukalapak: Idola Striping Tokopedia: Idola Striping Shopee: Idola Striping https://t.co/HnHOpQhM1G,Twitter for Android,0,0
2020-05-02 09:32:54,1256411311665106944,mimif_01,Jual followers  - Instagram  - Twitter - Bukalapak - Tokopedia - Shopee Wa 0816.220.553 #followme #like4like #liker,twittbot.net,0,0
2020-05-02 09:31:43,1256411013248888832,omigasun,Cocok nih buat yang di rumah aja pas #psbb 😁  #dascapital waterbased one direct pomade..  #readystock di omistore https://t.co/HdNmfGx4vS surabaya..  Kirim atau #cod bisa..  Tokopedia : omistore Bukalapak : achmad arif… https://t.co/vmS9dYXowj,Instagram,0,0
2020-05-02 09:30:27,1256410697765801986,Gatotys,Pekerjaan Dasar Teknik Otomotif SMK M... https://t.co/VXzZ7RFuH4,Bukalapak,0,0
2020-05-02 09:30:26,1256410692753788930,Gegesport,"Adidas Lite Racer CLN Sepatu Lari - EE8138  Now only IDR 385.000,-!!   Free ongkir  PULAU JAWA!! pembelian via BUKALAPAK / Direct Order  Hit buy online… https://t.co/K8XnvUCedO",Instagram,1,0
2020-05-02 09:30:03,1256410596314095617,dailysocial,Co-founder dan Presiden Bukalapak berbicara mengenai pengalaman membangun startup dari nol serta segala aspek dalam perjalanan menuju sukses  https://t.co/uEMwDOIcFZ,Hootsuite Inc.,2,0
2020-05-02 09:29:14,1256410390986022914,FirmanAzis17,Kacamata Terapi Kesehatan Ion Nano Premium 5 https://t.co/SOCZIr3T4u,Twitter Web App,0,0
2020-05-02 09:28:05,1256410101562261505,pasarlokalcom,Kepala Shower Mandi Bentuk Kotak 8 In... https://t.co/5yHlkuF3SR,Bukalapak,0,0
2020-05-02 09:28:00,1256410077700841473,aregoenk_,"@BukaBantuan @bukalapak apa ini karena ada virus, laporannya tertunda trus",Twitter for Android,0,0
2020-05-02 09:26:04,1256409590545084416,pasarlokalcom,Pisau Pemotong Kaca Glass Cutter Diam... https://t.co/AThiX5k6K0,Bukalapak,0,0
2020-05-02 09:24:28,1256409190152540161,Fajarsaputra__,@Nurulaziza_NA @Marliana_vtsr Wkwk langsung bukalapak kang sikat,Twitter for Android,0,0
2020-05-02 09:22:11,1256408616145317888,pasarlokalcom,Pisau Pemotong Kaca Glass Cutter Diam... https://t.co/XHaR3P2ADn,Bukalapak,0,0
2020-05-02 09:20:08,1256408099734163456,Gatotys,Teknologi Dasar Otomotif SMK MAK kela... https://t.co/GMDkqfcfbu,Bukalapak,0,0
2020-05-02 09:18:34,1256407703716458497,pasarlokalcom,Voltage Test Pen Pendeteksi Aliran Ar... https://t.co/GxWJho6tTU,Bukalapak,0,0
2020-05-02 09:17:05,1256407332818280448,bakulkubah,kubah masjid enamel &amp; stainless harga murah bisa dipesan melalui @bukalapak di https://t.co/qZ3lDngcIY,Twitter Web App,0,0
2020-05-02 09:15:26,1256406915950628864,akb48stuff,Wholesale PP AKB48 SKE48 HKT48 NMB48 469 Pcs Plus Banyak Bonus - nego sampe jadi - link BL https://t.co/WlmgnzoUmE,twittbot.net,0,0
2020-05-02 09:13:17,1256406377255206914,pasarlokalcom,Panasonic Portable SSD 2.5 Inch 256GB https://t.co/CU4fsJ9Anb,Bukalapak,0,0
2020-05-02 09:08:43,1256405227512553472,WahyuHistory11,@Harpintar @keluhanprakerja @Luarsekolah @bachtiaaaaar @jokowi #bukalapak,Twitter for Android,0,0
2020-05-02 09:02:57,1256403773208948742,mimif_01,Jual followers  - Instagram  - Twitter - Bukalapak - Tokopedia - Shopee Wa 0816.220.553 #pleasefollow #follows #follower,twittbot.net,0,0
2020-05-02 09:02:56,1256403771254403073,mimif_04,Jual followers - Instagram - Twitter - Bukalapak - Tokopedia - Shopee Wa 0816.220.553 #followers #twitter 11,twittbot.net,0,0
2020-05-02 09:02:56,1256403769492795394,mimif_02,Jual followers - Instagram - Twitter - Bukalapak - Tokopedia - Shopee Wa 0816.220.553 11,twittbot.net,0,0
2020-05-02 09:02:51,1256403748181565442,WahyuHistory11,"@Imamducks @Hanaadulsett @bukalapak @Luarsekolah Saya juga bingung, sejak semalam bertanya belum ada informasi yang pasti😪",Twitter for Android,0,0
2020-05-02 09:02:44,1256403718846640128,mimif_05,Jual followers - Instagram - Twitter - Bukalapak - Tokopedia - Shopee Wa 0816.220.553 #followers #like #lfl #indonesia 11,twittbot.net,0,0
2020-05-02 08:58:36,1256402680341082115,DillaMawarni3,@BukaBantuan Saya tetap meminta hak saya yang sudah dijanjikan bukalapak dengan alasan apapun janji adalah janji bukalapak tidak bisa memutuskan sepihak yang mengecewakan saya.,Twitter for Android,0,0
2020-05-02 08:57:59,1256402523419627520,prastyar_,@wooseogitty @leorizki9 @BukaBantuan @bukalapak Saldo ku masih 955k hahagaha,Twitter for Android,0,0
2020-05-02 08:55:56,1256402008086507520,solusioto,Peredam Suara Pintu Mobil Mazda BT 50... https://t.co/frvMi9KTxB,Bukalapak,0,0
2020-05-02 08:54:36,1256401673041244160,ridikkuluus,@URHOGWARTS bukalapak yg bloomsbury 1st edition,Twitter for Android,0,0
2020-05-02 08:47:27,1256399875282857984,hadifianwidjaja,"@PicuPiee @kusnadi_ali @Tre005 @dzulfian @AdamasBelva @ruangguru Loh. RUANGGURU, TOKOPEDIA, BUKALAPAK, PINTARIA itu Marketplace bukan ?? Terus juga termasuk PLATFORM bukan ?",Twitter for iPhone,0,0
2020-05-02 08:46:23,1256399607216566275,alalena3,"@BukaBantuan @bukalapak ini dua cashback malah 22 nya pending,, yang satu dari tanggal 24.. tolong dong buka bantuan di urus jangan pending lagi... Agar bisa di pakai cashback nya.. https://t.co/b1HEq3d28N",Twitter Web App,0,0
2020-05-02 08:39:51,1256397962806095873,joon_micasaa,@jungsmytime bukalapak,Twitter for Android,0,0
2020-05-02 08:37:09,1256397283085582336,DillaMawarni3,"@BukaBantuan Saya sudah cek, lihat baca dengan jelas bukalapak yang saya mau tetap bukalapak mengembalikan hak uang hasil jualan saya. Saya tidak menerima keputusan sepihak yang memberatkan saya dan merugikan saya. Disana sudah jelas bahwa saya bukan penipu dan saya jualan barang dengan benar",Twitter for Android,0,0
2020-05-02 08:32:56,1256396222782291968,mimif_01,Jual followers  - Instagram  - Twitter - Bukalapak - Tokopedia - Shopee Wa 0816.220.553 #followbackteam #followhim #followall,twittbot.net,0,0
2020-05-02 08:28:19,1256395057361346560,eva_yanuarita,@AESTETICA_ @ganghwacho23 Betuuul di @bukalapak contoh nya byk bgt yg ketipu sampai jutaan,Twitter for Android,0,0
2020-05-02 08:27:59,1256394974322503680,DillaMawarni3,@BukaBantuan Saya minta uang hak saya bukalapak. Saya jualan dengan benar bukan menipu. Modal pake uang bukan pake daun. Ngerti gak?,Twitter for Android,0,0
2020-05-02 08:23:55,1256393953382785025,aregoenk_,@bukalapak ada laporan Gestun kok belum ada respon,Twitter for Android,0,0
2020-05-02 08:20:07,1256392994791415810,tanyainrl,Tanyainrl bantuin potong bukalapak dong..,tanyainrl,0,0
2020-05-02 08:13:36,1256391354923528193,WillyHSN,"READY FOR ORDER, MISB AND NEW All Ready Stock lainnya Details and Price Check Market Place or PM Search👇👇👇 - Tokopedia : HSN OL Shop - Shopee : hsnolshop - Bukalapak : HSN  Untuk PRE ORDER DETAILS FOLLOW MY… https://t.co/SMlp1VHCLP",Instagram,0,0
2020-05-02 08:12:26,1256391064258179072,BukaBantuan,"@adi_akeka Baik Kak, maaf kendalanya ya. Terkait hal tersebut, Bella informasikan Kakak dapat mengecek pada halaman credist di aplikasi Bukalapak Kakak ya. Silakan Kakak cek kembali. :) ^GD",Ivosights - Sociomile,0,0
2020-05-02 08:10:55,1256390681083301890,utuhhulu,Cek Produk New Update &gt;&gt;&gt; Bukalapak &gt;&gt; https://t.co/1R9nnPCguj… #DeklimisterPomadeShop #bukalapak,twittbot.net,0,0
2020-05-02 08:06:13,1256389498784501761,sagcore,SIM STAINLESS STEEL CHROME 9 inch CIBIE SUPER OSCAR H3 REPLICA SPOT LIGHTS LAMPS via @bukalapak https://t.co/lAJkY7bcU6,Twitter for Android,1,1
2020-05-02 08:03:02,1256388697802461185,mimif_01,Jual followers  - Instagram  - Twitter - Bukalapak - Tokopedia - Shopee Wa 0816.220.553 #teamfollowback #followher #followers,twittbot.net,0,1
2020-05-02 08:03:02,1256388694912536576,mimif_04,Jual followers - Instagram - Twitter - Bukalapak - Tokopedia - Shopee Wa 0816.220.553 #followers #twitter 10,twittbot.net,0,0
2020-05-02 08:03:01,1256388693062938625,mimif_02,Jual followers - Instagram - Twitter - Bukalapak - Tokopedia - Shopee Wa 0816.220.553 10,twittbot.net,0,0
2020-05-02 08:02:56,1256388670992482305,mimif_05,Jual followers - Instagram - Twitter - Bukalapak - Tokopedia - Shopee Wa 0816.220.553 #followers #like #lfl #indonesia 10,twittbot.net,0,0
2020-05-02 08:01:47,1256388384081063936,adi_akeka,@bukalapak Disebelah mana ya? https://t.co/tRKqgv4plO,Twitter Web App,0,0
2020-05-02 08:01:45,1256388375281414144,hanyriany23,@selflessbish @bukalapak Siap siap,Twitter for Android,0,0
2020-05-02 08:01:20,1256388267190005760,hanyriany23,@mendoanngapak_ @bukalapak Ohhh begitu..,Twitter for Android,0,0
2020-05-02 08:00:15,1256387996024094720,Urngsundaaseli,gear gigi sparepart mesin giling mie molen via @bukalapak https://t.co/ft9pEx2ghC,Twitter Web App,0,0
2020-05-02 07:51:27,1256385783574990853,estheimus,"@satrilla2 @bukalapak Pelatihannya langsung diplatform ny, contoh gw beli kelasnya di skill academy, jd klo pelatihannya lgdg di skill academy, mngkin itu pelatihannya lgsg di bukalapak",Twitter for iPhone,0,0
2020-05-02 07:51:04,1256385683167436800,bukalapak,@adi_akeka Baik Kak. Mohon maaf banget ya kak. Bella infokan perihal tersebut merupakan Serbu Seru gratis yang didapatkan dari Bukalapak ya kak dengan bukti bahwa credits tersebut dapat dilihat di halaman credits history Bukala.. https://t.co/bwPpYoqCbc,Ivosights - Sociomile,0,0
2020-05-02 07:50:00,1256385415679889408,bukalapak,Mumpung ada 8x sehari mariii kita serbu gaesss~ Plus ada gratis ongkir juga jadi makin semangat belanjanya.  Pake voucher GRATISONGKIR yaaa! https://t.co/lyMaHMXh3z https://t.co/BGHMtDeAc8,TweetDeck,3,1
2020-05-02 07:44:20,1256383989499064323,adi_akeka,"@bukalapak Ooh, jadi di bukalapak itu, gratis = 1 ya. Ok  *bukan masalah 1 ato berapanya. Mbok ya klo bikin aturan yg jelas. Sejak kapan gratis = 1?",Twitter Web App,0,0
2020-05-02 07:39:44,1256382832630362112,bukalapak,@adi_akeka Baik Kak. Mohon maaf atas ketidaknyamanannya. Bella infokan perihal tersebut merupakan Serbu Seru gratis yang didapatkan dari Bukalapak ya kak dengan bukti bahwa credits tersebut dapat dilihat di halaman credits hist.. https://t.co/1q2wSjDfbE,Ivosights - Sociomile,0,0
2020-05-02 07:32:56,1256381121543024640,mimif_01,Jual followers  - Instagram  - Twitter - Bukalapak - Tokopedia - Shopee Wa 0816.220.553 #followforfollow #follow4follow,twittbot.net,0,0
2020-05-02 07:32:22,1256380978823442432,kerentpagustian,For Mp4 👑 @bukalapak @billboard  ANYWHERE ACCESS 👇 https://t.co/cSdEJr4z3v,Twitter Web App,2,0
2020-05-02 07:32:05,1256380909009244161,adi_akeka,@bukalapak Serbu? Perasaan saya ga ikut serbu. Atau itu dr voucher?,Twitter Web App,0,0
2020-05-02 07:28:24,1256379980981788672,bukalapak,"@adi_akeka Hai kak Adhi, maaf banget ya jadi bikin kamu ngga nyaman. Bella cek transaksi tersebut merupakan transaksi serbu seru Apple IPad 7 2019 IPad 10.2 Inch Wifi Celluler 32GB yang kamu ikuti dan saat ini masih menunggu pengumuman. Semoga kamu beruntung ya kak. 😊 ^AK",Ivosights - Sociomile,0,0
2020-05-02 07:25:04,1256379139893813249,adi_akeka,@bukalapak ini transaksi di Dana hampir tiap hari diwaktu dini hari apa ya? https://t.co/CJcjIS8uc7,Twitter Web App,0,0
2020-05-02 07:17:22,1256377205631770626,mcrfin,"Sedia Followers: - Instagram - Twitter - Tiktok - Youtube - Facebook - Shopee - Tokopedia - Bukalapak  Pengerjaan cepat, aman, tanpa perlu password akun kamu  #zonabu #zonaba #zonauang #zonalelang jual followers",twittbot.net,0,0
2020-05-02 07:17:00,1256377110291087360,PicuPiee,@ilhamawardi @dzulfian @BiLLYKHAERUDIN @AdamasBelva @ruangguru @skillacademy feedback : @TokopediaCare atau @bukalapak bisa coba optimalin laman khusus PraKerja untuk pengguna PC.  agak kurang nyaman aja https://t.co/6ZSdoKBXLd,Twitter Web App,0,0
2020-05-02 07:03:03,1256373601176969216,mimif_01,Jual followers  - Instagram  - Twitter - Bukalapak - Tokopedia - Shopee Wa 0816.220.553 #follow #f4f #followme,twittbot.net,0,0
2020-05-02 07:03:02,1256373597427269633,mimif_04,Jual followers - Instagram - Twitter - Bukalapak - Tokopedia - Shopee Wa 0816.220.553 #followers #twitter 9,twittbot.net,0,0
2020-05-02 07:03:02,1256373595732717568,mimif_02,Jual followers - Instagram - Twitter - Bukalapak - Tokopedia - Shopee Wa 0816.220.553 9,twittbot.net,0,0
2020-05-02 07:02:56,1256373572630482945,mimif_05,Jual followers - Instagram - Twitter - Bukalapak - Tokopedia - Shopee Wa 0816.220.553 #followers #like #lfl #indonesia 9,twittbot.net,0,0
2020-05-02 06:57:44,1256372264250949633,Defin_dwi,"@Franzkidz @bukalapak @jokowi @achmadzaky @Madri50962357 Gini amat twitter,orang berkeluh kesana malah kena buly",Twitter for Android,1,0
2020-05-02 06:38:11,1256367341966782464,mosyansosmed,https://t.co/nvj7arEBTC  BL : https://t.co/2hXI70FHjE  FP : https://t.co/PjyZJIMbB2,twittbot.net,0,0
2020-05-02 06:37:38,1256367205786107904,teaquillagurl,"Tokped, bukalapak semua PO dan ongkirnya mahal bet say :(",Twitter for iPhone,0,0
2020-05-02 06:23:37,1256363676480663552,9590a03dfb1340c,Liong Nyenjun https://t.co/8ZB5wfD6GJ,Twitter Web Client,0,0
2020-05-02 06:03:41,1256358661783293952,yogatampar,"@Franzkidz @bukalapak @jokowi @achmadzaky @Madri50962357 Ini yang pada belain, pagawainya kali ya? Wkwk",TweetDeck,1,0
2020-05-02 06:03:40,1256358656334917633,eghisaputra826,Cek disini https://t.co/fB83GF67Z1 Perlengkapan yang kamu butuhkan ada semua dan harganya terbaik untuk kamu.,twittbot.net,0,0
2020-05-02 06:03:11,1256358533877993472,mimif_01,Jual followers - Instagram - Twitter - Bukalapak - Tokopedia - Shopee Wa 0816.220.553 13,twittbot.net,0,0
2020-05-02 06:03:11,1256358533492207617,mimif_02,Jual followers - Instagram - Twitter - Bukalapak - Tokopedia - Shopee Wa 0816.220.553 8,twittbot.net,0,0
2020-05-02 06:03:10,1256358530178707457,mimif_04,Jual followers - Instagram - Twitter - Bukalapak - Tokopedia - Shopee Wa 0816.220.553 #followers #twitter 8,twittbot.net,0,0
2020-05-02 06:02:58,1256358482082594816,mimif_05,Jual followers - Instagram - Twitter - Bukalapak - Tokopedia - Shopee Wa 0816.220.553 #followers #like #lfl #indonesia 8,twittbot.net,0,0
2020-05-02 05:54:55,1256356456657334272,marwatiharumi,@dr_koko28 @sandiuno @bukalapak,Twitter for Android,4,0
2020-05-02 05:50:13,1256355270826971136,GAMEREFF,"/GR/ guyss bantu aku potongharga di bukalapak donggg plisss, makasi🥺",Smartphone Esia Hidayah ,0,0
2020-05-02 05:38:26,1256352305856696326,EdwardSevino,@dr_koko28 Bukalapak isn't it? 212 mart?,Twitter for Android,2,0
2020-05-02 05:34:49,1256351395738984448,rosewood20,guysss ada yg pake app bukalapak gakkk bantuin dongggg,Twitter for Android,0,0
2020-05-02 05:34:24,1256351290789031937,Stakof,"Tapi harga dari mbaknya emang beneran paling murah, lho, Gais~  (foto 2-3: bukalapak &amp; https://t.co/3s2YDV4vrZ) https://t.co/F7rXPE9P9Y",Twitter for Android,4,1
2020-05-02 05:13:06,1256345930288304129,Mrtoko3,"Selain membunuh kuman dan virus, bisa juga loh bikin tangan kamu semakin halus dan kece. Yuk dicek aja langsung di @tokopedia @bukalapak dan @ShopeeID  #BelanjaDariRumah https://t.co/Rj0MbMF0Jr",Twitter for Android,0,0
2020-05-02 05:11:38,1256345561436876800,rizaljaman,"@ganghwacho23 @dllyrlngg @infomalang Mau jual rugi kan? Kalau 15rb/box, saya beli 1 karton... Via @bukalapak minat DM aja...  lumayan bisa buat dibagiin di kampung....",Twitter for Android,0,0
2020-05-02 05:11:11,1256345451189555200,ueyel,"@Baceotan Bukalapak, Filmora, Gigi, Januardi😎👍",Twitter for Android,0,0
2020-05-02 05:10:45,1256345338375331848,Mrtoko3,Halo jangan lupa selalu jaga kebersihan tangan mu yah pada saat diluar sekarang. Sudah bawa hand sanitizernya? @bukalapak @tokopedia @ShopeeID #handsanitizer #dirumahaja https://t.co/VShqGcWF61,Twitter for Android,0,0
2020-05-02 05:08:54,1256344873533235200,BukaBantuan,"@rosiyanto0210 Maaf banget ya kak sebelumnya. Bella infoin untu cara menon aktifkan notif bisa melalui aplikasi langsung ya, yuk ikuti langkah-langkahnya https://t.co/JOHgdwl5sR ya kak. ^NA",Ivosights - Sociomile,0,0
2020-05-02 05:03:25,1256343494207000578,mimif_02,Jual followers - Instagram - Twitter - Bukalapak - Tokopedia - Shopee Wa 0816.220.553 7,twittbot.net,0,0
2020-05-02 05:03:22,1256343484086104064,mimif_05,Jual followers - Instagram - Twitter - Bukalapak - Tokopedia - Shopee Wa 0816.220.553 #followers #like #lfl #indonesia 7,twittbot.net,0,0
2020-05-02 05:03:22,1256343481766645760,DeliarMahardika,"@anggiazai Sepakat mbak, efek branding. Simpelnya orang-orang taunya tempat kursus itu di skill accademy, bukan Bukalapak atau Tokopedia.",Twitter for Android,0,0
2020-05-02 05:03:20,1256343474980319233,mimif_04,Jual followers - Instagram - Twitter - Bukalapak - Tokopedia - Shopee Wa 0816.220.553 7,twittbot.net,0,0
2020-05-02 04:55:44,1256341561182281728,avianprimantifa,"@ganghwacho23 @infomalang Saya saranin jangan menjual kesedihan anda di Twitter, wahai penimbun. Empati kita tidak sebodoh itu fergusooo. Silakan bergabung dengan kompetitor penjual masker lainnya di Tokped, Bukalapak, dll. No. No room for you here, drpd lu makin didoain enggak2 🤣 https://t.co/eq1GkB1Qi7",Twitter for iPhone,22,14
2020-05-02 04:47:51,1256339575951298561,RajaGelangMurah,#Kalung_Batu_untaian_anti_stress_Mata_Harimau 6 mm Coklat  bisa check di :  https://t.co/myqqA609IL  https://t.co/E4HQLcXT86 https://t.co/U9RB0DOZil,Twitter Web App,0,0
2020-05-02 04:36:34,1256336737346785280,nasikebuli07,@nungkykc_ @pringlesaddlct Bukalapak banyak tapi mahal ya dikarenakan kualitas &amp; kuantitas bibit bebet bobot nya,Twitter Web App,0,0
2020-05-02 04:35:29,1256336463295201280,hyvnjiin,@gowozn bukalapak,Twitter for Android,0,0
2020-05-02 04:33:42,1256336016715079681,ppppajingan,@raferynn cari di bukalapak ajh,Twitter for Android,0,0
2020-05-02 04:31:20,1256335420859625473,abesaija,"@BukaBantuan @bukalapak Gimana ini teh gabisa rubah nomor, heraan, nomor dulu ilang https://t.co/kyYxUbug84",Twitter for Android,0,0
2020-05-02 04:30:02,1256335093196414976,suksesselamanya,"@satrilla2 @bukalapak Masuk ke situs pelatihannya mba,nanti regristrasi daftar di situsnya.. Kalo saya setelah membeli pelatihan dpt kode voucher nah tuker jg disitus pelatihannya..",Twitter for Android,0,0
2020-05-02 04:29:58,1256335076205318144,RajaGelangMurah,#Kalung_Batu_untaian_anti_stress_Lapis_Lazuli  6 mm Biru  bisa check di :  https://t.co/IWc76yZ1yn  https://t.co/XwIHiEdNgH https://t.co/u2Nuz3uGM4,Twitter Web App,0,0
2020-05-02 04:29:08,1256334865890308096,RedzealS,"Nikmatnya bersantap sahur sambil pantengin produk redzeal yang kewes kece dan gila harga,, ga percaya??? Buktikan sekarang di https://t.co/jwfeoXxukH  #tokosepatu #sepatupria #sepatuwanita… https://t.co/agksQiI5Ei",Instagram,1,0
2020-05-02 04:27:09,1256334369544790017,RajaGelangMurah,#Kalung_Rantai_anti_stress_Batu_Mata_Harimau 19 mm  Coklat  bisa check di :  https://t.co/OViQSCJorM  https://t.co/gBTcmMflPU https://t.co/cPsUtRCeZk,Twitter Web App,0,0
2020-05-02 04:26:26,1256334187923042304,wooseogitty,"@prastyar_ @leorizki9 @BukaBantuan @bukalapak Samaa, lama bgt muncul nya mana saldo ku msih banyak :(",Twitter for Android,0,0
2020-05-02 04:25:06,1256333852370276352,ardibelik,"@BukaBantuan Selamat pagi CS Bukalapak, mohon batalkan pesanan saya dengan nomor 202812304208, karena stock habis. Terima kasih",Twitter for Android,0,0
2020-05-02 04:22:36,1256333223988097026,Yopy_Opy,APD HAZMAT via @bukalapak https://t.co/yaZhEkMNiU,UberSocial for Android,1,0
